areaCode,Geometry
E02005316,"{""coordinates"":[[[-2.73916082437469,53.548620527207],[-2.74780404444488,53.5437356724908],[-2.74765067818208,53.543192099069],[-2.75844211740464,53.5436858472657],[-2.76066359384645,53.5438915939484],[-2.76653098016545,53.5443839295113],[-2.76733968632955,53.5409997725665],[-2.7740266648516,53.5397627608916],[-2.77557177984926,53.5456014262475],[-2.77482020559513,53.5486551247184],[-2.7747215941602,53.5492588124763],[-2.76449215929344,53.5511690119176],[-2.75938625471363,53.5560155560821],[-2.75939709542912,53.556052092092],[-2.76018630101037,53.5568573623427],[-2.74944440815072,53.5582217920482],[-2.74409971686376,53.5533996558382],[-2.73916082437469,53.548620527207]]],""type"":""Polygon""}"
E02005317,"{""coordinates"":[[[-2.74730328733121,53.5398932333909],[-2.74928604374616,53.5329371818401],[-2.75697709791413,53.5340581233714],[-2.76016669114239,53.5345749815291],[-2.77188402604681,53.5367237636938],[-2.773604997997,53.5370822908609],[-2.7740266648516,53.5397627608916],[-2.76733968632955,53.5409997725665],[-2.76653098016545,53.5443839295113],[-2.76066359384645,53.5438915939484],[-2.75844211740464,53.5436858472657],[-2.74765067818208,53.543192099069],[-2.74730328733121,53.5398932333909]]],""type"":""Polygon""}"
E02005318,"{""coordinates"":[[[-2.7297811439594,53.5712944646611],[-2.72104812829147,53.5688114947776],[-2.71638807422796,53.5713060073519],[-2.70477095178847,53.5620310918036],[-2.70473803332079,53.5618604134284],[-2.70739314560144,53.5563895192408],[-2.70748420504136,53.5562836302128],[-2.71265802401177,53.5488194858883],[-2.71860807618273,53.5435602240215],[-2.71645018839544,53.5357495206452],[-2.7183330913701,53.5271350383472],[-2.71903366526567,53.5266999453655],[-2.72619806729534,53.5238093240583],[-2.73052468348701,53.5205974973307],[-2.75984723480479,53.512537796701],[-2.76623435527976,53.5132865801644],[-2.76651430023377,53.5133395633808],[-2.76911988047531,53.5136440294221],[-2.78246929239358,53.5314181813147],[-2.77222228797776,53.5339089799509],[-2.77188402604681,53.5367237636938],[-2.76016669114239,53.5345749815291],[-2.75697709791413,53.5340581233714],[-2.74928604374616,53.5329371818401],[-2.74730328733121,53.5398932333909],[-2.74765067818208,53.543192099069],[-2.74780404444488,53.5437356724908],[-2.73916082437469,53.548620527207],[-2.74409971687952,53.5533996567369],[-2.7297811439594,53.5712944646611]]],""type"":""Polygon""}"
E02005319,"{""coordinates"":[[[-3.01446137136059,53.9193682059122],[-3.021032715739,53.9126550926332],[-3.02510588212608,53.9154786025819],[-3.03071279511717,53.9144318251478],[-3.0340457369477,53.9138191747234],[-3.02669541102533,53.919825568187],[-3.02667602590433,53.9198291585228],[-3.02138084811982,53.9208074613458],[-3.02151378105188,53.9211694657523],[-3.02339977697478,53.926249380017],[-3.02005387905141,53.9267567774907],[-3.00796836256555,53.9286645523515],[-3.0041916293617,53.9236478811774],[-3.00808708060369,53.9205971728795],[-3.01225398643167,53.9205457244135],[-3.01446137136059,53.9193682059122]]],""type"":""Polygon""}"
E02005320,"{""coordinates"":[[[-3.02669541102533,53.919825568187],[-3.0340457369477,53.9138191747234],[-3.03432508415105,53.913843458702],[-3.0427858850527,53.9166913591099],[-3.05004720491823,53.9191575767702],[-3.05017436445692,53.9192007791605],[-3.04238367310962,53.9239825510354],[-3.02786671422038,53.9261306938056],[-3.02339977697478,53.926249380017],[-3.02151378105188,53.9211694657523],[-3.02138084811982,53.9208074613458],[-3.02667602590433,53.9198291585228],[-3.02669541102533,53.919825568187]]],""type"":""Polygon""}"
E02005321,"{""coordinates"":[[[-3.04019977302175,53.8928952907335],[-3.04721689319911,53.8916868301008],[-3.05097004724764,53.9116586697034],[-3.05017436445692,53.9192007791605],[-3.05004720491823,53.9191575767702],[-3.0427858850527,53.9166913591099],[-3.03432508415105,53.913843458702],[-3.0340457369477,53.9138191747234],[-3.0350534096015,53.9109058066097],[-3.03534765976123,53.9100614969444],[-3.03571037653663,53.9090076230946],[-3.03639739560321,53.9070327289058],[-3.03970118686591,53.8952404457064],[-3.04019977302175,53.8928952907335]]],""type"":""Polygon""}"
E02005322,"{""coordinates"":[[[-2.94023443385794,53.915572296908],[-2.92430227178262,53.9060270507757],[-2.90203743584694,53.904802328844],[-2.93846671929793,53.89036757361],[-2.93126336515522,53.88058225462],[-2.93426337806057,53.8710880261608],[-2.94075707483959,53.8614792078404],[-2.95265193328225,53.8577741233618],[-2.95853507928407,53.8626005829434],[-2.97245044600725,53.864865053059],[-2.96309921154778,53.878137635663],[-2.96509312650707,53.8780498294974],[-2.96586285862023,53.8779831382251],[-2.96605824988114,53.8778326294901],[-2.98558058664958,53.8901958593154],[-2.98388457695838,53.8955953848684],[-2.98787384543839,53.8927232968894],[-2.98661197497128,53.8954848922523],[-2.992183082685,53.8964482776694],[-2.99462868160377,53.9056135224166],[-2.99297763279243,53.9054737560415],[-2.98943504598592,53.9071558391787],[-2.98767184041163,53.9044874821772],[-2.98496149900534,53.9042423386989],[-2.98725907367559,53.9046050255629],[-2.98909075027208,53.9073375341746],[-2.99431182498397,53.9098379361363],[-2.99082232196773,53.911491834053],[-2.99450117485375,53.9099909599119],[-2.99410181340258,53.9088960843169],[-2.9922938597016,53.9078710240695],[-2.99254221332331,53.9071094853478],[-2.99661269752051,53.9087178096229],[-2.99489317304182,53.9143801254296],[-2.99931488031973,53.9286712468819],[-2.98849830751209,53.9332462367769],[-2.98786276921199,53.9334033486832],[-2.9858322153618,53.9339567807527],[-2.98537127931968,53.9340717970252],[-2.98509051440069,53.9341407976172],[-2.97459385077048,53.9376685551571],[-2.95463566811579,53.9431701090929],[-2.92793863825399,53.9501032814049],[-2.92703844417513,53.9393962400708],[-2.94053849252514,53.9391193004657],[-2.94563435277229,53.9273829352222],[-2.94023443385794,53.915572296908]]],""type"":""Polygon""}"
E02005323,"{""coordinates"":[[[-3.00571697688124,53.91865177124],[-3.00593516528207,53.9031555347197],[-3.00676355906709,53.9023006214288],[-3.00763149352964,53.9025807782188],[-3.00842353385123,53.9075728877496],[-3.00914602934466,53.9014244375685],[-3.0083407171517,53.9000893012012],[-3.00595188103669,53.9007466327596],[-3.00311928810628,53.8930303172995],[-3.00616699408046,53.8954731800093],[-3.01812187294796,53.8952056904491],[-3.0148824614982,53.8878736304908],[-3.02176935224284,53.8860191565865],[-3.02523586345003,53.888683300536],[-3.03028461631043,53.887514809886],[-3.03567597661856,53.8886656045929],[-3.03832877035259,53.8953544519084],[-3.03970118686591,53.8952404457064],[-3.03639739560321,53.9070327289058],[-3.03571037653663,53.9090076230946],[-3.03534765976123,53.9100614969444],[-3.0350534096015,53.9109058066097],[-3.0340457369477,53.9138191747234],[-3.03071279511717,53.9144318251478],[-3.02510588212608,53.9154786025819],[-3.021032715739,53.9126550926332],[-3.01446137136059,53.9193682059122],[-3.01225398643167,53.9205457244135],[-3.00808708060369,53.9205971728795],[-3.01251490563272,53.9198215502871],[-3.00571697688124,53.91865177124]]],""type"":""Polygon""}"
E02005324,"{""coordinates"":[[[-2.70933302123795,53.9604326211209],[-2.70055125225504,53.9491725312734],[-2.70204904165579,53.9435564972202],[-2.68791650344194,53.9497024310812],[-2.67347402427609,53.9502026839661],[-2.66415427075558,53.9472666587891],[-2.64821784989389,53.9489217322918],[-2.62643717312191,53.9385635959413],[-2.62964751648851,53.9307345402292],[-2.62257479458261,53.9297155472655],[-2.61553927794106,53.9220225682169],[-2.61512346253855,53.921251741],[-2.61864294112934,53.9164142248649],[-2.61340262391201,53.9082557088682],[-2.61557320989198,53.9026721615775],[-2.6156966683246,53.9023371820145],[-2.62607461993661,53.8943319718427],[-2.6452311374127,53.8937579994366],[-2.65723516314872,53.8961666525793],[-2.67032819386084,53.8916693778385],[-2.68092728891519,53.8925213162226],[-2.68934268346589,53.8881189977688],[-2.69082573289908,53.8742036620455],[-2.70608040174189,53.869021138845],[-2.70326157269772,53.8649588060945],[-2.71192321587047,53.8563919995321],[-2.70981618005464,53.8536423676866],[-2.72431095209247,53.8494989224786],[-2.73184464401108,53.8513963961668],[-2.73193613763966,53.851356981246],[-2.74668998890867,53.850432587491],[-2.73615756229324,53.8234462858489],[-2.75356605064099,53.8237543196942],[-2.76879515660533,53.8373037638791],[-2.77430414823315,53.8398568082163],[-2.782169155239,53.8484332716761],[-2.78774788338339,53.8495834050297],[-2.79046415928317,53.8469702838744],[-2.79099726464208,53.8609874188623],[-2.77341425385747,53.8667439903275],[-2.77341057889427,53.8720019668861],[-2.74292809814096,53.8847108753402],[-2.75912801494393,53.8857405081593],[-2.77467910871691,53.8816962409446],[-2.77406388812869,53.8863472292368],[-2.78366745403543,53.8926381592988],[-2.76846351958222,53.9034608390317],[-2.76442921174354,53.911890202364],[-2.76914929843327,53.913830629395],[-2.76985785872062,53.9210104322737],[-2.76956464652347,53.9252014441602],[-2.76340215590189,53.9282140131846],[-2.7706421414577,53.9349855299498],[-2.76755193102501,53.9400100749041],[-2.76384014175925,53.9397228100183],[-2.7663661712613,53.9430473124134],[-2.76988056025996,53.9407016038917],[-2.77508909473234,53.9434975174521],[-2.77922972777679,53.939571744816],[-2.78810149122879,53.9424087718897],[-2.79698980404189,53.9377888573681],[-2.80232113521853,53.9420731088669],[-2.8136447445545,53.9458492797424],[-2.80293042581016,53.951211821292],[-2.80737937151727,53.9620302030361],[-2.79987618359221,53.9739138580485],[-2.79631380413882,53.9754600684639],[-2.78793324312126,53.9678237909349],[-2.77484089012389,53.9641301402725],[-2.77464133886038,53.9640695706476],[-2.75786812525513,53.9631084703782],[-2.75738131674935,53.9592192967612],[-2.75077869879945,53.9566166598147],[-2.75537493674022,53.9523311014989],[-2.74147602716676,53.9568567600961],[-2.73310260888325,53.9671479997705],[-2.73523709383807,53.9745264779229],[-2.71565565335391,53.9802441334611],[-2.70933302123795,53.9604326211209]]],""type"":""Polygon""}"
E02005325,"{""coordinates"":[[[-2.77508909473234,53.9434975174521],[-2.76988056025996,53.9407016038917],[-2.7663661712613,53.9430473124134],[-2.76384014175925,53.9397228100183],[-2.76755193102501,53.9400100749041],[-2.7706421414577,53.9349855299498],[-2.76340215590189,53.9282140131846],[-2.76956464652347,53.9252014441602],[-2.76985785872062,53.9210104322737],[-2.76914929843327,53.913830629395],[-2.76442921174354,53.911890202364],[-2.76846351958222,53.9034608390317],[-2.78366745403543,53.8926381592988],[-2.77406388812869,53.8863472292368],[-2.77467910871691,53.8816962409446],[-2.75912801494393,53.8857405081593],[-2.74292809814096,53.8847108753402],[-2.77341057889427,53.8720019668861],[-2.77341425385747,53.8667439903275],[-2.79099726464208,53.8609874188623],[-2.81011861667976,53.8635848071611],[-2.81332852722749,53.866968390933],[-2.81155697104481,53.8720515614601],[-2.79835274524759,53.8754853964241],[-2.80934590644315,53.8876493290996],[-2.81060291998055,53.8806895162209],[-2.82599192165873,53.8810159511172],[-2.83784900727608,53.8891126926227],[-2.83195185638985,53.8930433149266],[-2.83516573199116,53.9041297866165],[-2.85262293851026,53.9120051979037],[-2.80412139725878,53.9106735946636],[-2.79856201426067,53.9164047889945],[-2.78907868216844,53.9280332678552],[-2.79698980404189,53.9377888573681],[-2.78810149122879,53.9424087718897],[-2.77922972777679,53.939571744816],[-2.77508909473234,53.9434975174521]]],""type"":""Polygon""}"
E02005326,"{""coordinates"":[[[-3.02633611045297,53.8838050933496],[-3.03218122927502,53.8801601159271],[-3.0324837075995,53.8801874590075],[-3.0334798507026,53.8802749212797],[-3.03463660636815,53.8771352976208],[-3.02927412850735,53.8763839239273],[-3.03310954863851,53.8761537695288],[-3.03067116786919,53.8740385315205],[-3.04268831706694,53.8754208626374],[-3.04287221081537,53.8754317677284],[-3.04795025589815,53.8757310058244],[-3.04735375195944,53.8844658129307],[-3.04721689319911,53.8916868301008],[-3.04019977302175,53.8928952907335],[-3.03970118686591,53.8952404457064],[-3.03832877035259,53.8953544519084],[-3.03567597661856,53.8886656045929],[-3.03028461631043,53.887514809886],[-3.02633611045297,53.8838050933496]]],""type"":""Polygon""}"
E02005327,"{""coordinates"":[[[[-2.9405100419415,53.8520631009832],[-2.94121824118609,53.8514484691042],[-2.94144254894647,53.8515261405568],[-2.9435484972963,53.8522552785706],[-2.93773476732104,53.8544715048237],[-2.9405100419415,53.8520631009832]]],[[[-2.91500858532252,53.9515129968214],[-2.91403276390482,53.945769105545],[-2.92187831074349,53.9462160272727],[-2.91345378523332,53.9450014638647],[-2.91892238676618,53.9426022032512],[-2.91241028975205,53.9440288258269],[-2.90487576249082,53.9385008122807],[-2.90532407831988,53.9405637403784],[-2.90007576049489,53.9384272518121],[-2.89917487258343,53.9410908123762],[-2.89898616382888,53.9384785552379],[-2.89674163372656,53.9411467600437],[-2.8912230809099,53.9394693971089],[-2.89213299507972,53.9421320234142],[-2.88668643841491,53.9416187257104],[-2.88559991367866,53.9439779661529],[-2.89478901264772,53.9455078547015],[-2.88871439883232,53.9470917137986],[-2.88793081909589,53.9464746455616],[-2.88764605877742,53.9463160942914],[-2.88339171597007,53.9463292198415],[-2.88410913763194,53.943869420624],[-2.88237800178028,53.9463040771795],[-2.87604798152394,53.940749082948],[-2.88524468360075,53.9368387418456],[-2.87327215945176,53.9311815472099],[-2.86683130297542,53.9208149745647],[-2.86436742431357,53.9180796897707],[-2.85851133035111,53.9203997774097],[-2.85826220538715,53.9205011141623],[-2.82591960108756,53.933367114819],[-2.80509044261648,53.9351730198669],[-2.80232113521853,53.9420731088669],[-2.79698980404189,53.9377888573681],[-2.78907868216844,53.9280332678552],[-2.79856201426067,53.9164047889945],[-2.80412139725878,53.9106735946636],[-2.85262293851026,53.9120051979037],[-2.83516573199116,53.9041297866165],[-2.83195185638985,53.8930433149266],[-2.83784900727608,53.8891126926227],[-2.82599192165873,53.8810159511172],[-2.81060291998055,53.8806895162209],[-2.80934590644315,53.8876493290996],[-2.79835274524759,53.8754853964241],[-2.81155697104481,53.8720515614601],[-2.81332852722749,53.866968390933],[-2.81011861667976,53.8635848071611],[-2.79099726464208,53.8609874188623],[-2.79046415928317,53.8469702838744],[-2.78774788338339,53.8495834050297],[-2.782169155239,53.8484332716761],[-2.77430414823315,53.8398568082163],[-2.78177481892038,53.8333663832817],[-2.78703297947807,53.8321416264251],[-2.79338422175656,53.8366906482324],[-2.80013472077752,53.8331379383058],[-2.79786394563583,53.8245883598958],[-2.8031933179817,53.8258523834089],[-2.82599444305045,53.8199873952341],[-2.84086956064503,53.831277364439],[-2.86222624811341,53.8293882671452],[-2.87012343988513,53.8313708889286],[-2.85758716612148,53.8426065482135],[-2.86698474076699,53.8457000200674],[-2.87161524358271,53.843152139659],[-2.88500269742558,53.8442926704538],[-2.88593418056026,53.8446554376276],[-2.89069287415863,53.8476680205695],[-2.885739276581,53.8551595007262],[-2.88527966761058,53.8553426888699],[-2.88447334189531,53.8556227457351],[-2.87582695108587,53.8570493373592],[-2.87824472749111,53.8606926719485],[-2.87930015236844,53.8604290040798],[-2.88503040964726,53.8629406286566],[-2.88662849894848,53.8635721299043],[-2.89629040365803,53.8607230311982],[-2.90119439230503,53.8646303252308],[-2.90963247358808,53.8649109257917],[-2.91201024647428,53.8639059870985],[-2.91374988636316,53.8602786078742],[-2.92447441455881,53.8566497348328],[-2.93667966114337,53.8576696495073],[-2.94470815574309,53.8523126728928],[-2.95265193328225,53.8577741233618],[-2.94075707483959,53.8614792078404],[-2.93426337806057,53.8710880261608],[-2.93126336515522,53.88058225462],[-2.93846671929793,53.89036757361],[-2.90203743584694,53.904802328844],[-2.92430227178262,53.9060270507757],[-2.94023443385794,53.915572296908],[-2.94563435277229,53.9273829352222],[-2.94053849252514,53.9391193004657],[-2.92703844417513,53.9393962400708],[-2.92793863825399,53.9501032814049],[-2.91500858532252,53.9515129968214]]]],""type"":""MultiPolygon""}"
E02005328,"{""coordinates"":[[[-3.02523586345003,53.888683300536],[-3.02176935224284,53.8860191565865],[-3.0148824614982,53.8878736304908],[-3.01117868028232,53.8862691855029],[-3.01494092085074,53.8813460037741],[-3.01699659699666,53.8787551093309],[-3.01555699360397,53.8770588402719],[-3.02089690569232,53.8764303882588],[-3.01826462193024,53.8734670742142],[-3.01946744740594,53.8699118832655],[-3.00964767075331,53.864411655704],[-3.02033028632457,53.8616347381846],[-3.02261913882309,53.8617159652832],[-3.02286513265197,53.8628955174885],[-3.02182492738395,53.8687652935793],[-3.02696497104986,53.8698812125783],[-3.02843300857314,53.871608253412],[-3.03067116786919,53.8740385315205],[-3.03310954863851,53.8761537695288],[-3.02927412850735,53.8763839239273],[-3.03463660636815,53.8771352976208],[-3.0334798507026,53.8802749212797],[-3.0324837075995,53.8801874590075],[-3.03218122927502,53.8801601159271],[-3.02633611045297,53.8838050933496],[-3.03028461631043,53.887514809886],[-3.02523586345003,53.888683300536]]],""type"":""Polygon""}"
