areaCode,areaName,date,newCasesBySpecimenDateRollingSum,newCasesBySpecimenDateRollingRate
E02005181,Whittlefield & Rose Grove,2020-08-15,,
E02005181,Whittlefield & Rose Grove,2020-08-22,,
E02005181,Whittlefield & Rose Grove,2020-08-29,,
E02005181,Whittlefield & Rose Grove,2020-09-05,,
E02005181,Whittlefield & Rose Grove,2020-09-12,,
E02005181,Whittlefield & Rose Grove,2020-09-19,6.0,94.8
E02005181,Whittlefield & Rose Grove,2020-09-26,19.0,300.1
E02005181,Whittlefield & Rose Grove,2020-10-03,22.0,347.5
E02005181,Whittlefield & Rose Grove,2020-10-10,33.0,521.2
E02005181,Whittlefield & Rose Grove,2020-10-17,16.0,252.7
E02005181,Whittlefield & Rose Grove,2020-10-24,28.0,442.3
E02005181,Whittlefield & Rose Grove,2020-10-31,12.0,189.5
E02005181,Whittlefield & Rose Grove,2020-11-07,22.0,347.5
E02005181,Whittlefield & Rose Grove,2020-11-14,15.0,236.9
E02005181,Whittlefield & Rose Grove,2020-11-21,19.0,300.1
E02005181,Whittlefield & Rose Grove,2020-11-28,16.0,252.7
E02006871,Scale Hall & Torrisholme,2020-03-21,,
E02006871,Scale Hall & Torrisholme,2020-03-28,6.0,49.9
E02006871,Scale Hall & Torrisholme,2020-04-04,12.0,99.8
E02006871,Scale Hall & Torrisholme,2020-04-11,16.0,133.1
E02006871,Scale Hall & Torrisholme,2020-04-18,10.0,83.2
E02006871,Scale Hall & Torrisholme,2020-04-25,6.0,49.9
E02006871,Scale Hall & Torrisholme,2020-05-02,5.0,41.6
E02006871,Scale Hall & Torrisholme,2020-05-09,,
E02006871,Scale Hall & Torrisholme,2020-05-16,3.0,25.0
E02006871,Scale Hall & Torrisholme,2020-05-23,,
E02006871,Scale Hall & Torrisholme,2020-05-30,,
E02006871,Scale Hall & Torrisholme,2020-06-06,,
E02006871,Scale Hall & Torrisholme,2020-06-13,,
E02006871,Scale Hall & Torrisholme,2020-06-20,,
E02006871,Scale Hall & Torrisholme,2020-06-27,,
E02006871,Scale Hall & Torrisholme,2020-07-04,,
E02006871,Scale Hall & Torrisholme,2020-07-11,,
E02006871,Scale Hall & Torrisholme,2020-07-18,,
E02006871,Scale Hall & Torrisholme,2020-07-25,,
E02006871,Scale Hall & Torrisholme,2020-08-01,,
E02006871,Scale Hall & Torrisholme,2020-08-08,,
E02006871,Scale Hall & Torrisholme,2020-08-15,,
E02006871,Scale Hall & Torrisholme,2020-08-22,,
E02006871,Scale Hall & Torrisholme,2020-08-29,,
E02006871,Scale Hall & Torrisholme,2020-09-05,,
E02006871,Scale Hall & Torrisholme,2020-09-12,,
E02006871,Scale Hall & Torrisholme,2020-09-19,,
E02006871,Scale Hall & Torrisholme,2020-09-26,4.0,33.3
E02006871,Scale Hall & Torrisholme,2020-10-03,29.0,241.2
E02006871,Scale Hall & Torrisholme,2020-10-10,45.0,374.3
E02006871,Scale Hall & Torrisholme,2020-10-17,37.0,307.8
E02006871,Scale Hall & Torrisholme,2020-10-24,38.0,316.1
E02006871,Scale Hall & Torrisholme,2020-10-31,36.0,299.5
E02006871,Scale Hall & Torrisholme,2020-11-07,28.0,232.9
E02006871,Scale Hall & Torrisholme,2020-11-14,15.0,124.8
E02006871,Scale Hall & Torrisholme,2020-11-21,17.0,141.4
E02006871,Scale Hall & Torrisholme,2020-11-28,18.0,149.7
E02005182,Bank Hall & Fulledge,2020-03-21,,
E02005182,Bank Hall & Fulledge,2020-03-28,,
E02005182,Bank Hall & Fulledge,2020-04-04,,
E02005182,Bank Hall & Fulledge,2020-04-11,3.0,49.8
E02005182,Bank Hall & Fulledge,2020-04-18,,
E02005182,Bank Hall & Fulledge,2020-04-25,3.0,49.8
E02005182,Bank Hall & Fulledge,2020-05-02,,
E02005182,Bank Hall & Fulledge,2020-05-09,5.0,83.0
E02005182,Bank Hall & Fulledge,2020-05-16,,
E02005182,Bank Hall & Fulledge,2020-05-23,,
E02005182,Bank Hall & Fulledge,2020-05-30,,
E02005182,Bank Hall & Fulledge,2020-06-06,,
E02005182,Bank Hall & Fulledge,2020-06-13,,
E02005182,Bank Hall & Fulledge,2020-06-20,,
E02005182,Bank Hall & Fulledge,2020-06-27,,
E02005182,Bank Hall & Fulledge,2020-07-04,,
E02005182,Bank Hall & Fulledge,2020-07-11,,
E02005182,Bank Hall & Fulledge,2020-07-18,,
E02005182,Bank Hall & Fulledge,2020-07-25,,
E02005182,Bank Hall & Fulledge,2020-08-01,,
E02005182,Bank Hall & Fulledge,2020-08-08,5.0,83.0
E02005182,Bank Hall & Fulledge,2020-08-15,3.0,49.8
E02005182,Bank Hall & Fulledge,2020-08-22,3.0,49.8
E02005182,Bank Hall & Fulledge,2020-08-29,,
E02005182,Bank Hall & Fulledge,2020-09-05,6.0,99.6
E02005182,Bank Hall & Fulledge,2020-09-12,6.0,99.6
E02005182,Bank Hall & Fulledge,2020-09-19,6.0,99.6
E02005182,Bank Hall & Fulledge,2020-09-26,34.0,564.3
E02005182,Bank Hall & Fulledge,2020-10-03,27.0,448.1
E02005182,Bank Hall & Fulledge,2020-10-10,35.0,580.9
E02005182,Bank Hall & Fulledge,2020-10-17,32.0,531.1
E02005182,Bank Hall & Fulledge,2020-10-24,17.0,282.2
E02005182,Bank Hall & Fulledge,2020-10-31,16.0,265.6
E02005182,Bank Hall & Fulledge,2020-11-07,63.0,1045.6
E02005182,Bank Hall & Fulledge,2020-11-14,22.0,365.1
E02005182,Bank Hall & Fulledge,2020-11-21,23.0,381.7
E02005182,Bank Hall & Fulledge,2020-11-28,25.0,414.9
